chapter,mention,ner
26,her,PERSON
26,her,PERSON
26,Collins,PERSON
26,Hertfordshire,CITY
26,Gardiners,LOCATION
26,Jane,PERSON
26,Lucases,PERSON
26,Bennet,PERSON
26,he,PERSON
26,his,PERSON
26,his,PERSON
26,now,DATE
26,His,PERSON
26,she,PERSON
26,she,PERSON
26,Thursday,DATE
26,day,DURATION
26,Wednesday,DATE
26,Miss,STATE_OR_PROVINCE
26,Lucas,PERSON
26,Elizabeth,PERSON
26,her,PERSON
26,she,PERSON
26,her,PERSON
26,her,PERSON
26,Charlotte,PERSON
26,Eliza,PERSON
26,Hertfordshire,CITY
26,Kent,PERSON
26,Hunsford,LOCATION
26,Elizabeth,PERSON
26,she,PERSON
26,Maria,PERSON
26,March,DATE
26,Charlotte,CITY
26,Eliza,PERSON
26,Elizabeth,PERSON
26,her,PERSON
26,Elizabeth,PERSON
26,correspondent,TITLE
26,her,PERSON
26,Charlotte,CITY
26,first,ORDINAL
26,Lady Catherine,PERSON
26,Elizabeth,PERSON
26,Charlotte,PERSON
26,she,PERSON
26,her,PERSON
26,she,PERSON
26,she,PERSON
26,she,PERSON
26,She,PERSON
26,she,PERSON
26,Lady Catherine,PERSON
26,her,PERSON
26,Collins,PERSON
26,Hunsford,LOCATION
26,Rosings,PERSON
26,Elizabeth,PERSON
26,she,PERSON
26,her,PERSON
26,Jane,PERSON
26,London,CITY
26,Elizabeth,PERSON
26,her,PERSON
26,she,PERSON
26,her,PERSON
26,this second,DATE
26,Her,PERSON
26,Jane,PERSON
26,a week,DURATION
26,Caroline,PERSON
26,Longbourn,LOCATION
26,accident,CAUSE_OF_DEATH
26,She,PERSON
26,her,PERSON
26,her,PERSON
26,she,PERSON
26,Miss,STATE_OR_PROVINCE
26,Bingley,PERSON
26,She,PERSON
26,she,PERSON
26,Caroline,PERSON
26,London,CITY
26,her,PERSON
26,she,PERSON
26,her,PERSON
26,her,PERSON
26,Darcy,PERSON
26,He,PERSON
26,him,PERSON
26,Miss,STATE_OR_PROVINCE
26,Darcy,PERSON
26,her,PERSON
26,Caroline,PERSON
26,Hurst,PERSON
26,Elizabeth,PERSON
26,her,PERSON
26,accident,CAUSE_OF_DEATH
26,Bingley,PERSON
26,her,PERSON
26,her,PERSON
26,Four weeks,DURATION
26,Jane,PERSON
26,him,PERSON
26,Miss Bingley,ORGANIZATION
26,She,PERSON
26,she,PERSON
26,she,PERSON
26,every morning,SET
26,a fortnight,DURATION
26,every evening,SET
26,Jane,PERSON
26,her,PERSON
26,her,PERSON
26,her,PERSON
26,she,PERSON
26,her,PERSON
26,she,PERSON
26,Lizzy,PERSON
26,Miss,STATE_OR_PROVINCE
26,her,PERSON
26,her,PERSON
26,her,PERSON
26,Caroline,PERSON
26,yesterday,DATE
26,she,PERSON
26,she,PERSON
26,she,PERSON
26,she,PERSON
26,her,PERSON
26,She,PERSON
26,she,PERSON
26,her,PERSON
26,her,PERSON
26,she,PERSON
26,she,PERSON
26,her,PERSON
26,she,PERSON
26,her,PERSON
26,he,PERSON
26,his,PERSON
26,she,PERSON
26,his,PERSON
26,now,DATE
26,her,PERSON
26,he,PERSON
26,Miss,STATE_OR_PROVINCE
26,Darcy,PERSON
26,He,PERSON
26,she,PERSON
26,her,PERSON
26,she,PERSON
26,he,PERSON
26,Miss,STATE_OR_PROVINCE
26,Bingley,PERSON
26,Netherfield,LOCATION
26,his,PERSON
26,Hunsford,LOCATION
26,William,PERSON
26,Maria,PERSON
26,Elizabeth,PERSON
26,Jane,PERSON
26,her,PERSON
26,she,PERSON
26,now,DATE
26,She,PERSON
26,his,PERSON
26,Jane,PERSON
26,Darcy,PERSON
26,Wickham,PERSON
26,His,PERSON
26,him,PERSON
26,she,PERSON
26,he,PERSON
26,she,PERSON
26,him,PERSON
26,he,PERSON
26,Gardiner,PERSON
26,Elizabeth,PERSON
26,Elizabeth,PERSON
26,her,PERSON
26,her,PERSON
26,one,NUMBER
26,His,PERSON
26,his,PERSON
26,he,PERSON
26,Elizabeth,PERSON
26,she,PERSON
26,Her,PERSON
26,her,PERSON
26,she,PERSON
26,his,PERSON
26,ten thousand pounds,MONEY
26,now,DATE
26,Elizabeth,PERSON
26,Charlotte,CITY
26,he,PERSON
26,his,PERSON
26,him,PERSON
26,his,PERSON
26,him,PERSON
26,her,PERSON
26,she,PERSON
26,him,PERSON
26,Gardiner,PERSON
26,now,DATE
26,present,DATE
26,she,PERSON
26,his,PERSON
26,him,PERSON
26,Miss,STATE_OR_PROVINCE
26,King,TITLE
26,him,PERSON
26,her,PERSON
26,her,PERSON
26,him,PERSON
26,Kitty,PERSON
26,Lydia,PERSON
26,his,PERSON
27,Meryton,LOCATION
27,January,DATE
27,February,DATE
27,March,DATE
27,Elizabeth,PERSON
27,Hunsford,LOCATION
27,first,ORDINAL
27,Charlotte,CITY
27,She,PERSON
27,she,PERSON
27,she,PERSON
27,Charlotte,CITY
27,Collins,PERSON
27,her,PERSON
27,her,PERSON
27,Jane,PERSON
27,her,PERSON
27,she,PERSON
27,Charlotte,CITY
27,first,ORDINAL
27,William,PERSON
27,second,ORDINAL
27,She,PERSON
27,his,PERSON
27,night,TIME
27,London,CITY
27,her,PERSON
27,her,PERSON
27,her,PERSON
27,he,PERSON
27,her,PERSON
27,him,PERSON
27,her,PERSON
27,Wickham,PERSON
27,his,PERSON
27,present,DATE
27,Elizabeth,PERSON
27,first,ORDINAL
27,first,ORDINAL
27,first,ORDINAL
27,Catherine de Bourgh,PERSON
27,model,TITLE
27,His,PERSON
27,him,PERSON
27,his,PERSON
27,his,PERSON
27,her,PERSON
27,her,PERSON
27,her,PERSON
27,she,PERSON
27,her,PERSON
27,she,PERSON
27,her,PERSON
27,him,PERSON
27,she,PERSON
27,him,PERSON
27,he,PERSON
27,her,PERSON
27,the next day,DATE
27,Her,PERSON
27,her,PERSON
27,him,PERSON
27,William Lucas,PERSON
27,Maria,PERSON
27,his,PERSON
27,Elizabeth,PERSON
27,William,PERSON
27,she,PERSON
27,He,PERSON
27,her,PERSON
27,his,PERSON
27,his,PERSON
27,his,PERSON
27,twenty-four,NUMBER
27,noon,TIME
27,Gardiner,PERSON
27,Jane,PERSON
27,Elizabeth,PERSON
27,she,PERSON
27,her,PERSON
27,her,PERSON
27,The day,DATE
27,morning,TIME
27,evening,TIME
27,one,NUMBER
27,Elizabeth,PERSON
27,her,PERSON
27,first,ORDINAL
27,minute,DURATION
27,Jane,PERSON
27,her,PERSON
27,she,PERSON
27,her,PERSON
27,her,PERSON
27,Gardiner,PERSON
27,Miss Bingley,ORGANIZATION
27,Jane,PERSON
27,her,PERSON
27,her,PERSON
27,Gardiner,PERSON
27,Wickham,PERSON
27,her,PERSON
27,her,PERSON
27,Elizabeth,PERSON
27,Miss,STATE_OR_PROVINCE
27,King,TITLE
27,she,PERSON
27,Last Christmas,DATE
27,now,DATE
27,ten thousand pounds,MONEY
27,his,PERSON
27,he,PERSON
27,he,PERSON
27,Miss,STATE_OR_PROVINCE
27,King,TITLE
27,She,PERSON
27,her,PERSON
27,he,PERSON
27,her,PERSON
27,her,PERSON
27,her,PERSON
27,he,PERSON
27,him,PERSON
27,he,PERSON
27,his,PERSON
27,her,PERSON
27,she,PERSON
27,Her,PERSON
27,him,PERSON
27,her,PERSON
27,Elizabeth,PERSON
27,He,PERSON
27,she,PERSON
27,Lizzy,PERSON
27,Derbyshire,STATE_OR_PROVINCE
27,Derbyshire,STATE_OR_PROVINCE
27,Hertfordshire,CITY
27,one,NUMBER
27,him,PERSON
27,Lizzy,PERSON
27,summer,DATE
27,she,PERSON
27,her,PERSON
27,Gardiner,PERSON
27,Elizabeth,PERSON
27,her,PERSON
27,she,PERSON
27,hours,DURATION
27,one,NUMBER
27,Lakes,MISC
27,first,ORDINAL
28,Hunsford,LOCATION
28,Rosings Park,LOCATION
28,one,NUMBER
28,Elizabeth,PERSON
28,she,PERSON
28,Collins,PERSON
28,Charlotte,CITY
28,Collins,PERSON
28,Elizabeth,PERSON
28,her,PERSON
28,she,PERSON
28,minutes,DURATION
28,She,PERSON
28,her,PERSON
28,his,PERSON
28,his,PERSON
28,he,PERSON
28,her,PERSON
28,his,PERSON
28,her,PERSON
28,a second,DURATION
28,his,PERSON
28,he,PERSON
28,his,PERSON
28,his,PERSON
28,Elizabeth,PERSON
28,him,PERSON
28,his,PERSON
28,she,PERSON
28,he,PERSON
28,her,PERSON
28,her,PERSON
28,she,PERSON
28,him,PERSON
28,companion,TITLE
28,she,PERSON
28,him,PERSON
28,her,PERSON
28,she,PERSON
28,Collins,PERSON
28,Charlotte,CITY
28,his,PERSON
28,she,PERSON
28,her,PERSON
28,Once,DATE
28,general,TITLE
28,Charlotte,CITY
28,she,PERSON
28,London,CITY
28,Collins,PERSON
28,he,PERSON
28,one,NUMBER
28,Elizabeth,PERSON
28,Charlotte,CITY
28,his,PERSON
28,his,PERSON
28,she,PERSON
28,he,PERSON
28,He,PERSON
28,Rosings,LOCATION
28,his,PERSON
28,his,PERSON
28,Collins,PERSON
28,two,NUMBER
28,William,PERSON
28,Charlotte,PERSON
28,his,PERSON
28,his,PERSON
28,him,PERSON
28,her,PERSON
28,her,PERSON
28,Elizabeth,PERSON
28,Charlotte,CITY
28,Collins,PERSON
28,Charlotte,CITY
28,Elizabeth,PERSON
28,he,PERSON
28,Catherine,PERSON
28,She,PERSON
28,Collins,PERSON
28,Miss,STATE_OR_PROVINCE
28,Elizabeth,PERSON
28,Catherine de Bourgh,PERSON
28,Sunday,DATE
28,her,PERSON
28,She,PERSON
28,her,PERSON
28,Maria,PERSON
28,she,PERSON
28,she,PERSON
28,Charlotte,CITY
28,Her,PERSON
28,Rosings,LOCATION
28,every week,SET
28,Her,PERSON
28,one,NUMBER
28,her,PERSON
28,she,PERSON
28,Catherine,PERSON
28,Charlotte,CITY
28,one,NUMBER
28,She,PERSON
28,evening,TIME
28,Hertfordshire,CITY
28,Elizabeth,PERSON
28,Charlotte,CITY
28,her,PERSON
28,her,PERSON
28,her,PERSON
28,tenor,TITLE
28,Collins,PERSON
28,Rosings,PERSON
28,She,PERSON
28,her,PERSON
28,About the middle of the next day,DATE
28,she,PERSON
28,her,PERSON
28,she,PERSON
28,her,PERSON
28,Maria,PERSON
28,Eliza,PERSON
28,She,PERSON
28,Elizabeth,PERSON
28,Maria,PERSON
28,two,NUMBER
28,her,PERSON
28,Elizabeth,PERSON
28,Lady Catherine,PERSON
28,her,PERSON
28,La,STATE_OR_PROVINCE
28,Maria,PERSON
28,Catherine,PERSON
28,Jenkinson,PERSON
28,Miss,STATE_OR_PROVINCE
28,De Bourgh,PERSON
28,her,PERSON
28,She,PERSON
28,she,PERSON
28,Charlotte,CITY
28,She,PERSON
28,she,PERSON
28,Charlotte,CITY
28,she,PERSON
28,Miss,STATE_OR_PROVINCE
28,De Bourgh,PERSON
28,Elizabeth,PERSON
28,her,PERSON
28,She,PERSON
28,she,PERSON
28,him,PERSON
28,She,PERSON
28,him,PERSON
28,Collins,PERSON
28,Charlotte,PERSON
28,William,PERSON
28,Elizabeth,PERSON
28,Miss,STATE_OR_PROVINCE
28,De Bourgh,PERSON
28,him,PERSON
28,Collins,PERSON
28,two,NUMBER
28,Charlotte,CITY
28,Rosings,LOCATION
28,the next day,DATE
28,he,PERSON
29,Collins,PERSON
29,Lady Catherine,PERSON
29,his,PERSON
29,his,PERSON
29,her,PERSON
29,his,PERSON
29,he,PERSON
29,he,PERSON
29,Sunday,DATE
29,evening,TIME
29,Rosings,LOCATION
29,he,PERSON
29,her,PERSON
29,her,PERSON
29,William,PERSON
29,the whole day,DATE
29,next morning,DATE
29,Rosings,PERSON
29,Collins,PERSON
29,Elizabeth,PERSON
29,he,PERSON
29,Catherine,PERSON
29,Catherine,PERSON
29,She,PERSON
29,two,NUMBER
29,three,NUMBER
29,Catherine,PERSON
29,he,PERSON
29,her,PERSON
29,Ladyship,MISC
29,Maria Lucas,PERSON
29,Rosings,LOCATION
29,St. James,ORGANIZATION
29,her,PERSON
29,her,PERSON
29,she,PERSON
29,her,PERSON
29,her,PERSON
29,his,PERSON
29,Elizabeth,PERSON
29,Collins,PERSON
29,Lewis De Bourgh,PERSON
29,she,PERSON
29,his,PERSON
29,his,PERSON
29,Maria,PERSON
29,William,PERSON
29,her,PERSON
29,Catherine,PERSON
29,She,PERSON
29,her,PERSON
29,she,PERSON
29,she,PERSON
29,Collins,PERSON
29,Lady Catherine,PERSON
29,Jenkinson,PERSON
29,her,PERSON
29,Collins,PERSON
29,Her,PERSON
29,her,PERSON
29,her,PERSON
29,he,PERSON
29,St. James's,LOCATION
29,William,PERSON
29,him,PERSON
29,he,PERSON
29,his,PERSON
29,his,PERSON
29,her,PERSON
29,her,PERSON
29,Elizabeth,PERSON
29,three,NUMBER
29,her,PERSON
29,Catherine,PERSON
29,once,DATE
29,Her,PERSON
29,her,PERSON
29,her,PERSON
29,Wickham,PERSON
29,Elizabeth,PERSON
29,the day,DATE
29,Lady Catherine,PERSON
29,She,PERSON
29,she,PERSON
29,her,PERSON
29,she,PERSON
29,he,PERSON
29,Darcy,PERSON
29,Maria,PERSON
29,she,PERSON
29,she,PERSON
29,her,PERSON
29,she,PERSON
29,her,PERSON
29,Miss,STATE_OR_PROVINCE
29,De Bourgh,PERSON
29,Jenkinson,PERSON
29,her,PERSON
29,she,PERSON
29,she,PERSON
29,her,PERSON
29,a few minutes,DURATION
29,one,NUMBER
29,Collins,PERSON
29,Lady Catherine,PERSON
29,summer,DATE
29,Collins,PERSON
29,he,PERSON
29,he,PERSON
29,his,PERSON
29,her,PERSON
29,he,PERSON
29,first,ORDINAL
29,William,PERSON
29,now,DATE
29,Elizabeth,PERSON
29,Catherine,PERSON
29,He,PERSON
29,him,PERSON
29,his,PERSON
29,Catherine,PERSON
29,Elizabeth,PERSON
29,Charlotte,CITY
29,Miss,STATE_OR_PROVINCE
29,De Bourgh,PERSON
29,Lady Catherine,PERSON
29,she,PERSON
29,her,PERSON
29,Jenkinson,PERSON
29,Miss,STATE_OR_PROVINCE
29,De Bourgh,PERSON
29,her,PERSON
29,she,PERSON
29,Maria,PERSON
29,Lady Catherine,PERSON
29,she,PERSON
29,her,PERSON
29,she,PERSON
29,her,PERSON
29,Charlotte,CITY
29,She,PERSON
29,her,PERSON
29,her,PERSON
29,her,PERSON
29,her,PERSON
29,her,PERSON
29,her,PERSON
29,Elizabeth,PERSON
29,her,PERSON
29,Collins,PERSON
29,Maria,PERSON
29,Elizabeth,PERSON
29,Collins,PERSON
29,her,PERSON
29,she,PERSON
29,she,PERSON
29,she,PERSON
29,She,PERSON
29,her,PERSON
29,she,PERSON
29,her,PERSON
29,her,PERSON
29,her,PERSON
29,Catherine,PERSON
29,Collins,PERSON
29,Charlotte,CITY
29,Lewis de Bourgh,PERSON
29,Miss,STATE_OR_PROVINCE
29,Bennet,PERSON
29,one,NUMBER
29,day,DURATION
29,One,NUMBER
29,Miss,STATE_OR_PROVINCE
29,one,NUMBER
29,every,SET
29,spring,DATE
29,London,CITY
29,governess,TITLE
29,governess,TITLE
29,governess,TITLE
29,Five,NUMBER
29,governess,TITLE
29,Elizabeth,PERSON
29,she,PERSON
29,her,PERSON
29,governess,TITLE
29,governess,TITLE
29,one,NUMBER
29,her,PERSON
29,governess,TITLE
29,Four,NUMBER
29,Jenkinson,PERSON
29,the other day,DATE
29,her,PERSON
29,Collins,PERSON
29,Lady Metcalfe,PERSON
29,yesterday,DATE
29,Miss,STATE_OR_PROVINCE
29,Pope,PERSON
29,She,PERSON
29,Lady Catherine,PERSON
29,she,PERSON
29,Miss,STATE_OR_PROVINCE
29,Bennet,PERSON
29,five,NUMBER
29,once,DATE
29,second,ORDINAL
29,sixteen,NUMBER
29,she,PERSON
29,first,ORDINAL
29,Ladyship,MISC
29,her,PERSON
29,three,NUMBER
29,Elizabeth,PERSON
29,Ladyship,MISC
29,Catherine,PERSON
29,Elizabeth,PERSON
29,first,ORDINAL
29,twenty,NUMBER
29,one,NUMBER
29,twenty,NUMBER
29,Catherine,PERSON
29,William,PERSON
29,Collins,PERSON
29,Miss,STATE_OR_PROVINCE
29,De Bourgh,PERSON
29,two,NUMBER
29,Jenkinson,PERSON
29,her,PERSON
29,Jenkinson,PERSON
29,Miss,STATE_OR_PROVINCE
29,De Bourgh,PERSON
29,her,PERSON
29,Catherine,PERSON
29,three,NUMBER
29,Collins,PERSON
29,her,PERSON
29,her,PERSON
29,he,PERSON
29,he,PERSON
29,he,PERSON
29,William,PERSON
29,He,PERSON
29,his,PERSON
29,Lady Catherine,PERSON
29,Collins,PERSON
29,her,PERSON
29,fire,CAUSE_OF_DEATH
29,Lady Catherine,PERSON
29,coach,TITLE
29,Collins,PERSON
29,William,PERSON
29,Elizabeth,PERSON
29,Rosings,LOCATION
29,Charlotte,CITY
29,her,PERSON
29,her,PERSON
29,she,PERSON
29,she,PERSON
29,Collins,PERSON
29,her,PERSON
29,her,PERSON
29,he,PERSON
29,her,PERSON
29,his,PERSON
30,William,PERSON
30,a week,DURATION
30,Hunsford,LOCATION
30,his,PERSON
30,him,PERSON
30,his,PERSON
30,her,PERSON
30,William,PERSON
30,Collins,PERSON
30,mornings,TIME
30,Elizabeth,PERSON
30,now,DATE
30,his,PERSON
30,him,PERSON
30,his,PERSON
30,him,PERSON
30,he,PERSON
30,her,PERSON
30,him,PERSON
30,his,PERSON
30,Elizabeth,PERSON
30,first,ORDINAL
30,Charlotte,CITY
30,Collins,PERSON
30,one,NUMBER
30,Charlotte,CITY
30,she,PERSON
30,her,PERSON
30,she,PERSON
30,his,PERSON
30,she,PERSON
30,Collins,PERSON
30,Miss,STATE_OR_PROVINCE
30,De Bourgh,PERSON
30,every day,SET
30,her,PERSON
30,he,PERSON
30,a few minutes,DURATION
30,Charlotte,CITY
30,She,PERSON
30,few days,DURATION
30,Collins,PERSON
30,Rosings,PERSON
30,Elizabeth,PERSON
30,hours,DURATION
30,his,PERSON
30,she,PERSON
30,Now,DATE
30,her,PERSON
30,her,PERSON
30,Collins,PERSON
30,She,PERSON
30,she,PERSON
30,her,PERSON
30,Elizabeth,PERSON
30,magistrate,TITLE
30,Collins,PERSON
30,she,PERSON
30,her,PERSON
30,her,PERSON
30,she,PERSON
30,Rosings,LOCATION
30,a week,DURATION
30,William,PERSON
30,one,NUMBER
30,evening,TIME
30,first,ORDINAL
30,general,TITLE
30,Collinses,ORGANIZATION
30,Elizabeth,PERSON
30,hours,DURATION
30,Charlotte,CITY
30,year,DURATION
30,she,PERSON
30,her,PERSON
30,she,PERSON
30,Lady Catherine,PERSON
30,one,NUMBER
30,Catherine,PERSON
30,Her,PERSON
30,she,PERSON
30,she,PERSON
30,the first fortnight,DURATION
30,her,PERSON
30,Easter,DATE
30,the week,DATE
30,Rosings,ORGANIZATION
30,Elizabeth,PERSON
30,Darcy,PERSON
30,a few weeks,DURATION
30,one,NUMBER
30,Rosings,MISC
30,Miss,STATE_OR_PROVINCE
30,Lady Catherine,PERSON
30,Miss,STATE_OR_PROVINCE
30,Lucas,PERSON
30,her,PERSON
30,her,PERSON
30,she,PERSON
30,his,PERSON
30,she,PERSON
30,him,PERSON
30,his,PERSON
30,his,PERSON
30,he,PERSON
30,his,PERSON
30,him,PERSON
30,he,PERSON
30,Collins,PERSON
30,morning,TIME
30,Hunsford Lane,LOCATION
30,Park,LOCATION
30,His,PERSON
30,his,PERSON
30,the following morning,DATE
30,Rosings,LOCATION
30,he,PERSON
30,his,PERSON
30,two,NUMBER
30,Catherine,PERSON
30,Darcy,PERSON
30,Colonel,TITLE
30,Fitzwilliam,PERSON
30,Collins,PERSON
30,him,PERSON
30,his,PERSON
30,him,PERSON
30,Charlotte,PERSON
30,Eliza,PERSON
30,her,PERSON
30,Darcy,PERSON
30,Elizabeth,PERSON
30,three,NUMBER
30,Colonel,TITLE
30,Fitzwilliam,PERSON
30,thirty,NUMBER
30,Darcy,PERSON
30,Hertfordshire,CITY
30,Collins,PERSON
30,he,PERSON
